Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-03-10 14:13:51,178.236.121.15,164.8.209.194,46593,50496,ICMP,653,Control,FTP,"Ab cupiditate quam corrupti aspernatur iusto. Sequi asperiores laudantium praesentium.
Quaerat reprehenderit accusamus reiciendis neque. Necessitatibus ipsam in illum cumque libero.",IoC Detected,71.52,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Mannat Ganesh,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; st-ZA) AppleWebKit/535.29.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.29.6",Segment C,"Navi Mumbai, Himachal Pradesh",47.174.31.51,Log Data,Alert Data,Firewall
2020-01-05 09:12:14,202.115.221.44,79.153.231.9,11445,12162,TCP,1052,Data,HTTP,"Fuga minima libero quasi. Dolores natus rerum eum porro laboriosam laboriosam.
Vitae minus atque tenetur consectetur. Architecto aut labore quibusdam odio mollitia. Dolores aliquid rem tenetur.",IoC Detected,50.68,Alert Triggered,Malware,Known Pattern B,Logged,High,Ryan Mani,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:5.0; sk-SK) AppleWebKit/533.17.2 (KHTML, like Gecko) Version/5.0 Safari/533.17.2",Segment A,"Rajahmundry, Jharkhand",171.120.138.162,Log Data,Alert Data,Server
2023-03-04 21:17:56,176.81.156.60,111.114.191.55,25193,51044,UDP,220,Data,HTTP,Id fugit cupiditate blanditiis. Labore cupiditate inventore aut inventore.,IoC Detected,93.11,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Anya Agate,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/56.0.870.0 Safari/531.1",Segment C,"Shimoga, Jharkhand",81.52.20.93,Log Data,Alert Data,Server
2020-10-02 04:43:22,121.211.46.150,49.161.253.155,41427,30377,UDP,326,Control,DNS,Illum minima possimus occaecati facilis. Nobis exercitationem consectetur laboriosam nam voluptatem labore. Odio quod officia quibusdam eos repellat.,IoC Detected,30.96,Alert Triggered,DDoS,Known Pattern B,Logged,High,Ranbir Chana,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; fur-IT) AppleWebKit/531.12.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.12.2",Segment C,"Anand, Manipur",177.158.108.180,Log Data,Alert Data,Firewall
2020-03-30 04:06:50,133.227.35.123,42.247.202.203,47017,64111,UDP,1494,Data,FTP,"At ipsa dolores repellendus amet quibusdam. Libero cum consequatur repellendus tempora ullam.
Ratione atque nulla et pariatur.
Incidunt dolorem illo soluta optio.",IoC Detected,41.11,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Ishita Chaudry,Opera/8.92.(X11; Linux x86_64; el-GR) Presto/2.9.175 Version/10.00,Segment C,"Hazaribagh, Chhattisgarh",171.199.92.35,Log Data,Alert Data,Firewall
2020-05-11 13:43:08,189.200.137.120,118.87.247.39,30546,51487,UDP,1181,Control,FTP,"Cum eaque eligendi similique animi.
Sit sapiente cum necessitatibus. Molestias minima exercitationem tempore corporis quo. Officiis sapiente veniam aspernatur.",IoC Detected,57.86,Alert Triggered,Malware,Known Pattern B,Blocked,High,Rohan Zacharia,Opera/9.27.(X11; Linux x86_64; ik-CA) Presto/2.9.182 Version/11.00,Segment A,"Shimoga, Punjab",1.144.152.75,Log Data,Alert Data,Firewall
2023-08-17 05:02:43,73.116.147.179,197.64.2.93,13514,60233,TCP,302,Control,DNS,Cupiditate ex accusamus cumque aliquid vitae porro. Voluptate incidunt sint id. Magni rerum nisi provident quaerat quaerat.,IoC Detected,53.82,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Anahi Gupta,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.9.7 (KHTML, like Gecko) Version/5.0 Safari/535.9.7",Segment A,"Ludhiana, Assam",197.73.187.67,Log Data,Alert Data,Server
2023-07-11 15:56:19,38.79.245.232,9.49.125.16,53954,44766,TCP,1452,Control,FTP,Quo error aperiam libero soluta rem voluptate ex. Non doloremque quas dolorum.,IoC Detected,0.43,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Samar Vala,Mozilla/5.0 (Windows NT 10.0; zu-ZA; rv:1.9.0.20) Gecko/2772-10-14 23:34:37 Firefox/3.8,Segment B,"Raebareli, Kerala",142.8.11.209,Log Data,Alert Data,Firewall
2023-06-09 00:36:04,46.153.170.0,62.39.34.145,40415,61910,TCP,1301,Data,FTP,"Velit voluptatum suscipit excepturi. Vitae provident exercitationem voluptatum assumenda. Consequuntur itaque veritatis sint ullam incidunt sit.
Occaecati voluptatem exercitationem dolor.",IoC Detected,54.83,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Veer Dhar,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.16.6 (KHTML, like Gecko) Version/5.0.4 Safari/532.16.6",Segment A,"Suryapet, Kerala",113.170.227.242,Log Data,Alert Data,Firewall
2020-06-03 16:01:53,207.25.50.38,48.163.186.97,50999,16025,UDP,743,Data,FTP,Natus qui excepturi optio eligendi. Minima eum mollitia iste dicta. Aliquid sit ea delectus. Nulla cumque maxime minima voluptas.,IoC Detected,88.2,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Shaan Vig,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5131-10-03 18:19:54 Firefox/3.6.18,Segment A,"Bidhannagar, Gujarat",206.25.67.211,Log Data,Alert Data,Firewall
2022-06-29 11:40:12,97.18.145.218,102.56.188.170,1597,62424,UDP,459,Data,FTP,Officiis blanditiis consequuntur doloremque aut. Officia alias tempore accusantium. Ex optio omnis unde odit reprehenderit assumenda.,IoC Detected,42.5,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Trisha Desai,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1 rv:4.0; xh-ZA) AppleWebKit/534.36.3 (KHTML, like Gecko) Version/5.0.1 Safari/534.36.3",Segment B,"Korba, Goa",110.190.193.186,Log Data,Alert Data,Firewall
2020-02-25 06:15:42,54.75.150.84,56.104.15.44,44067,24153,TCP,1444,Control,FTP,Repellat assumenda non enim odit ratione. Quia corporis modi nulla pariatur quod. Suscipit occaecati ducimus repudiandae.,IoC Detected,47.55,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Siya Goda,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; niu-NU) AppleWebKit/532.44.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.44.1",Segment A,"Bhusawal, Tripura",71.135.214.109,Log Data,Alert Data,Firewall
2022-11-09 17:08:07,101.60.143.51,44.110.166.35,32448,32718,ICMP,493,Data,DNS,Eligendi dolorem architecto commodi minima dolor eius. Dolorum odit mollitia exercitationem excepturi. Illo voluptas architecto cum. Tempore harum ullam temporibus.,IoC Detected,33.14,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Bhavin Ramachandran,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/50.0.884.0 Safari/531.2",Segment A,"Amroha, Himachal Pradesh",107.28.207.166,Log Data,Alert Data,Server
2020-06-25 23:25:25,31.65.128.109,61.229.0.211,57028,39460,ICMP,1387,Data,FTP,Officia iure quasi non. Quo ea aspernatur incidunt corrupti. Quia repellat officiis eaque consectetur corrupti nobis.,IoC Detected,68.3,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Devansh Chada,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0 rv:6.0; si-LK) AppleWebKit/531.29.5 (KHTML, like Gecko) Version/5.1 Safari/531.29.5",Segment A,"Tinsukia, West Bengal",181.84.159.194,Log Data,Alert Data,Server
2021-12-17 20:41:33,16.206.116.67,200.135.150.123,1896,3926,TCP,806,Control,DNS,Totam quod minus ut. Inventore animi corrupti totam. Esse sequi repudiandae sit molestiae numquam doloribus.,IoC Detected,0.68,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Ira Shankar,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),Segment B,"Rajahmundry, Tamil Nadu",143.233.217.91,Log Data,Alert Data,Server
2021-06-03 20:26:00,120.81.88.51,104.122.70.11,32843,56624,TCP,93,Control,DNS,Voluptatem dicta sit aspernatur architecto tempora. Cumque officiis iure deserunt. Nesciunt impedit modi laboriosam vero.,IoC Detected,60.97,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Dharmajan Bala,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.899.0 Safari/533.0",Segment C,"Bilaspur, West Bengal",84.198.28.156,Log Data,Alert Data,Firewall
2020-10-17 15:54:42,86.250.195.31,39.69.171.33,34070,61118,ICMP,887,Data,FTP,Incidunt voluptate adipisci reiciendis quos. Aliquam expedita vero incidunt minima neque.,IoC Detected,46.27,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Hansh Kurian,Mozilla/5.0 (Android 6.0; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,Segment B,"Nellore, Uttar Pradesh",110.79.74.67,Log Data,Alert Data,Firewall
2021-05-01 19:51:53,168.205.127.74,63.164.107.117,55742,11484,UDP,1316,Control,HTTP,Ipsam cumque dolor molestias laborum repellat asperiores velit. Natus consequuntur tenetur alias.,IoC Detected,16.3,Alert Triggered,Malware,Known Pattern B,Logged,High,Misha Zachariah,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),Segment A,"Nagercoil, Meghalaya",6.152.237.123,Log Data,Alert Data,Firewall
2020-09-19 20:24:56,62.190.90.128,25.229.194.39,62384,4014,TCP,98,Control,HTTP,"Quisquam nihil sunt explicabo reiciendis. Illum eius deleniti rerum.
Quae accusamus fugiat id. Nihil provident eligendi.",IoC Detected,75.94,Alert Triggered,Malware,Known Pattern A,Logged,Low,Vedika Cherian,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/25.0.881.0 Safari/534.0",Segment C,"Dhanbad, Bihar",91.38.25.48,Log Data,Alert Data,Server
2020-02-26 06:12:12,123.143.127.151,210.28.207.221,58228,43461,TCP,777,Data,HTTP,Rerum ducimus quaerat quod corrupti. Minima modi exercitationem assumenda. Consectetur repudiandae nihil.,IoC Detected,88.91,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Seher Sarraf,Opera/8.91.(X11; Linux i686; nhn-MX) Presto/2.9.179 Version/10.00,Segment A,"Bhubaneswar, Rajasthan",176.96.206.188,Log Data,Alert Data,Firewall
2021-05-11 12:25:46,96.155.167.35,40.195.150.54,55617,63154,UDP,1317,Control,HTTP,"Minima facere mollitia. Repellendus rem exercitationem vel iusto. Dolorem tenetur iusto cupiditate assumenda eaque.
Molestias recusandae tempore quae ab sit molestiae. Enim dicta quam voluptates quo.",IoC Detected,97.56,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Emir Das,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1; rv:1.9.3.20) Gecko/3314-02-18 07:48:23 Firefox/9.0,Segment C,"Erode, Andhra Pradesh",36.207.195.4,Log Data,Alert Data,Server
2023-06-21 20:43:43,209.165.41.2,171.226.202.166,4657,48964,UDP,198,Control,DNS,Aliquid similique placeat voluptate dolores. Dolorum voluptatem suscipit expedita eligendi.,IoC Detected,43.71,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Aayush Baral,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0),Segment A,"Srinagar, Himachal Pradesh",65.95.165.182,Log Data,Alert Data,Server
2020-02-24 01:21:08,24.203.143.137,189.231.25.117,7659,24663,TCP,321,Data,DNS,Velit necessitatibus minima molestias incidunt. Corporis esse tempore animi.,IoC Detected,19.92,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Shamik Gade,Mozilla/5.0 (Android 4.1.2; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,Segment B,"Singrauli, Kerala",84.9.62.125,Log Data,Alert Data,Server
2021-01-14 12:24:51,90.41.174.126,91.228.1.134,26089,18700,UDP,945,Control,DNS,"Debitis doloremque dolorum. Magnam facere odit ratione rem eaque.
Consequatur molestiae libero fuga.",IoC Detected,84.95,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Vedika Deol,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/43.0.854.0 Safari/532.1",Segment B,"Jalgaon, Arunachal Pradesh",124.17.116.181,Log Data,Alert Data,Server
2023-03-18 00:15:27,91.6.224.124,136.61.70.61,10029,48960,UDP,935,Control,FTP,Quidem omnis suscipit labore facere quae assumenda. Soluta eligendi voluptatum non commodi minus fugiat.,IoC Detected,17.75,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Kanav Sunder,Opera/8.89.(X11; Linux i686; iw-IL) Presto/2.9.162 Version/12.00,Segment C,"Aizawl, Madhya Pradesh",129.225.66.128,Log Data,Alert Data,Server
2022-02-21 07:23:36,144.241.212.90,207.109.90.42,18265,17521,TCP,137,Control,FTP,Repellendus beatae tempore totam laudantium numquam. Numquam aut nisi dolorem nobis molestiae.,IoC Detected,70.5,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Raghav Gala,Opera/8.35.(X11; Linux i686; mk-MK) Presto/2.9.166 Version/10.00,Segment C,"Kharagpur, Bihar",128.143.248.220,Log Data,Alert Data,Server
2021-05-30 20:31:30,220.2.224.250,91.207.9.190,16620,8767,ICMP,779,Data,DNS,Hic explicabo magnam eum deleniti neque similique. Molestias doloribus quidem. Perspiciatis quos dignissimos neque repellendus quia sint.,IoC Detected,87.64,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Diya Uppal,Opera/9.72.(X11; Linux i686; tig-ER) Presto/2.9.190 Version/11.00,Segment C,"Ramagundam, Manipur",166.156.84.120,Log Data,Alert Data,Firewall
2020-09-02 17:19:05,121.70.102.91,64.112.146.157,20096,28616,ICMP,506,Data,FTP,Sint sapiente facilis sequi harum tempora. Quidem possimus veritatis repellendus. Ducimus sapiente consequuntur.,IoC Detected,48.7,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Drishya Dubey,Opera/9.75.(Windows 98; hak-TW) Presto/2.9.177 Version/12.00,Segment A,"Guntur, Bihar",29.161.174.78,Log Data,Alert Data,Server
2022-07-28 15:41:22,55.245.77.12,132.106.205.65,51264,18077,UDP,765,Data,FTP,Maxime necessitatibus incidunt eius dolor doloremque maiores. Accusantium sunt quidem. Delectus accusantium aspernatur inventore aut in doloribus.,IoC Detected,86.45,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Sahil Mallick,Mozilla/5.0 (Windows NT 6.2; tt-RU; rv:1.9.2.20) Gecko/4935-04-11 08:46:04 Firefox/3.6.4,Segment B,"Pimpri-Chinchwad, Madhya Pradesh",184.184.198.223,Log Data,Alert Data,Firewall
2021-11-02 07:36:23,147.103.185.221,186.120.44.115,20318,23587,TCP,840,Control,DNS,Voluptas quaerat fugiat sint. Aliquam perspiciatis debitis. Illum excepturi veniam iusto accusantium voluptatem illum quasi.,IoC Detected,39.96,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Arnav Tailor,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.30.5 (KHTML, like Gecko) Version/4.1 Safari/535.30.5",Segment B,"Bulandshahr, Haryana",75.20.69.133,Log Data,Alert Data,Firewall
2022-08-25 09:55:20,200.178.22.85,189.249.86.141,25048,43458,ICMP,1433,Control,DNS,"Porro doloremque excepturi assumenda soluta voluptate. Corporis labore dolore harum corporis.
Labore aliquid eos excepturi perspiciatis. Itaque sint blanditiis doloribus necessitatibus.",IoC Detected,55.75,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Amira Vaidya,Opera/8.47.(Windows NT 4.0; nr-ZA) Presto/2.9.175 Version/10.00,Segment B,"Bathinda, Gujarat",81.185.26.121,Log Data,Alert Data,Server
2023-07-23 15:53:39,209.211.156.128,94.164.112.90,60356,60626,TCP,1049,Control,DNS,"Nihil temporibus qui quisquam. Optio laboriosam vero eveniet aliquid autem. Odit nulla quam beatae.
Tempora repellendus aut voluptate. Voluptatum et odio consequatur soluta cumque ducimus.",IoC Detected,1.09,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Priyansh Ghose,Opera/8.97.(X11; Linux x86_64; ur-IN) Presto/2.9.177 Version/10.00,Segment B,"Kolhapur, Arunachal Pradesh",89.225.220.54,Log Data,Alert Data,Firewall
2023-09-19 04:46:27,29.128.222.85,22.43.37.246,23837,57459,UDP,1458,Control,FTP,Nostrum culpa molestiae architecto accusamus fugiat. Consequatur nemo tempora praesentium. Nemo dolor quasi eaque. Consequatur veritatis consequuntur similique.,IoC Detected,69.26,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Pari Seshadri,Opera/8.46.(X11; Linux x86_64; ga-IE) Presto/2.9.162 Version/12.00,Segment A,"Bilaspur, Jharkhand",129.22.81.171,Log Data,Alert Data,Firewall
2020-01-01 20:01:32,47.4.110.93,58.115.71.37,28041,11039,TCP,601,Data,FTP,Soluta nihil et tempore asperiores perspiciatis. Numquam expedita sed ullam. Alias dolore vero reprehenderit.,IoC Detected,55.58,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Tejas Ramaswamy,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1),Segment C,"Guntur, Bihar",92.23.123.12,Log Data,Alert Data,Firewall
2020-03-02 23:00:19,222.71.186.38,111.203.177.235,9911,51880,UDP,747,Data,DNS,"Amet corporis nulla sit. Aspernatur dolore sapiente. Ipsa blanditiis nam maxime officia.
Adipisci inventore natus. Ullam nobis odit sint esse ducimus officiis.",IoC Detected,97.26,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Renee Gour,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; rv:1.9.6.20) Gecko/5187-07-31 21:53:16 Firefox/3.6.17,Segment B,"Unnao, Tamil Nadu",38.247.201.156,Log Data,Alert Data,Firewall
2020-09-30 21:31:05,138.111.170.195,81.40.168.175,50508,41417,TCP,366,Data,FTP,Assumenda ad tempore quis. Et soluta laudantium quam animi dignissimos qui. Omnis nesciunt eaque nesciunt voluptates quis excepturi.,IoC Detected,56.21,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Mehul Dasgupta,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/22.0.885.0 Safari/535.1",Segment B,"Pallavaram, Assam",141.45.235.90,Log Data,Alert Data,Server
2022-09-07 06:28:04,195.79.95.131,140.12.240.201,29358,34979,TCP,1308,Data,DNS,"Ratione unde temporibus voluptas.
Similique eum error dolorum est enim.
Officia adipisci accusamus dolores fuga repellat. Dolore quis omnis.
Autem eius totam recusandae.",IoC Detected,46.68,Alert Triggered,Malware,Known Pattern B,Logged,High,Samaira Bandi,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/52.0.854.0 Safari/536.2",Segment C,"Phagwara, Kerala",30.62.207.85,Log Data,Alert Data,Firewall
2023-07-29 13:13:31,17.172.214.96,128.203.169.64,32818,59959,UDP,237,Control,FTP,Nesciunt dolor corrupti vel. Deserunt officia ratione ut repellendus. Eius nam facere dolor molestiae qui.,IoC Detected,33.94,Alert Triggered,Malware,Known Pattern B,Logged,High,Arnav Bal,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8 rv:4.0; th-TH) AppleWebKit/531.25.1 (KHTML, like Gecko) Version/5.0 Safari/531.25.1",Segment A,"Vijayawada, Haryana",189.184.55.42,Log Data,Alert Data,Server
2020-12-09 08:36:46,150.215.193.121,111.93.90.114,44364,56836,UDP,925,Control,FTP,"Rem veniam voluptatem nam at eaque. Fuga facere veniam facere.
Libero voluptates a explicabo temporibus. Totam fuga veritatis earum aut. Tempore consequuntur minima voluptas expedita iure.",IoC Detected,62.21,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Vardaniya Chaudhry,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0; rv:1.9.2.20) Gecko/7564-03-19 05:01:28 Firefox/3.6.10,Segment C,"Nagpur, Chhattisgarh",159.124.15.179,Log Data,Alert Data,Server
2022-05-14 00:50:34,159.228.93.125,194.19.66.208,17278,56779,UDP,951,Data,FTP,Error corporis delectus.,IoC Detected,34.86,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Heer Lad,Opera/8.46.(X11; Linux i686; eo-US) Presto/2.9.188 Version/12.00,Segment C,"Hubli–Dharwad, Assam",154.81.164.177,Log Data,Alert Data,Server
2023-03-17 05:29:16,5.50.223.4,80.11.12.169,37259,8734,TCP,717,Control,HTTP,Veniam quasi quis. Totam sapiente voluptates vitae dolores. Delectus hic architecto distinctio iusto. Consectetur soluta expedita aut.,IoC Detected,63.25,Alert Triggered,Malware,Known Pattern B,Logged,High,Seher Bose,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),Segment C,"Gulbarga, Manipur",56.124.144.248,Log Data,Alert Data,Server
2020-02-19 05:34:45,143.137.136.228,39.134.101.27,53633,13194,UDP,441,Control,FTP,"Ipsam consequuntur ducimus facilis libero. Cupiditate aut vitae illum praesentium ab. Commodi ex assumenda provident.
Eius occaecati aut nam quod.",IoC Detected,23.88,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Mohanlal Dutt,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/19.0.863.0 Safari/533.2",Segment A,"Tadipatri, Goa",222.50.192.22,Log Data,Alert Data,Server
2021-12-24 23:59:40,110.130.19.150,110.241.117.52,9245,24162,TCP,503,Data,HTTP,Officia quam sunt cum cum repudiandae. Ipsam ducimus in qui a sit voluptatum perspiciatis. Incidunt qui quia. Fuga tempore vero officiis commodi consectetur dignissimos illum.,IoC Detected,7.16,Alert Triggered,Malware,Known Pattern B,Ignored,High,Trisha Chand,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/59.0.816.0 Safari/531.0",Segment C,"Bardhaman, Bihar",2.219.250.158,Log Data,Alert Data,Server
2020-05-09 13:14:37,151.169.17.202,210.74.52.108,47884,40867,TCP,873,Data,HTTP,"Error hic consectetur cupiditate. Optio repellendus doloribus debitis aspernatur.
Eaque cupiditate dolor repellendus vero reiciendis esse. Vel non nesciunt aspernatur.",IoC Detected,67.46,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Misha D’Alia,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),Segment A,"Latur, Tamil Nadu",38.27.1.96,Log Data,Alert Data,Server
2021-07-02 09:43:15,86.59.144.180,56.88.248.95,52279,39205,ICMP,736,Control,HTTP,"In ullam beatae blanditiis blanditiis dolorem. Illo voluptatem ullam porro. In similique iusto nam modi dicta. Sunt nulla aspernatur velit ipsa.
Iusto exercitationem alias eaque.",IoC Detected,97.21,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Kiara Hayer,Mozilla/5.0 (Android 4.2.1; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,Segment B,"Kishanganj, Meghalaya",70.10.47.239,Log Data,Alert Data,Firewall
2023-06-22 05:02:01,49.68.186.211,147.118.12.96,33984,39695,TCP,1471,Data,DNS,Pariatur accusamus eveniet. Ad saepe officia provident provident unde repellat ipsam. Sunt repellendus totam doloribus soluta ex aspernatur.,IoC Detected,23.96,Alert Triggered,DDoS,Known Pattern B,Logged,High,Kiaan Ratti,Opera/8.24.(X11; Linux x86_64; lb-LU) Presto/2.9.186 Version/12.00,Segment A,"Bangalore, Maharashtra",142.212.111.115,Log Data,Alert Data,Firewall
2022-08-19 00:23:46,105.253.44.37,125.66.177.195,14952,44619,TCP,217,Data,DNS,Est quasi eligendi non corrupti. Voluptas laboriosam animi quam. Aliquam voluptas aspernatur sed exercitationem reiciendis cumque libero.,IoC Detected,63.08,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Akarsh Divan,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; rv:1.9.6.20) Gecko/3794-10-20 14:01:28 Firefox/3.8,Segment A,"Ludhiana, Rajasthan",85.224.109.52,Log Data,Alert Data,Server
2023-05-19 10:19:48,63.232.98.46,126.23.192.81,63017,52568,ICMP,154,Data,FTP,Laboriosam accusantium adipisci quas nulla. Molestiae mollitia sit itaque earum molestiae eveniet. Illo maxime quisquam alias accusamus nesciunt.,IoC Detected,34.69,Alert Triggered,DDoS,Known Pattern A,Logged,High,Lagan Tara,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/20.0.883.0 Mobile/70L783 Safari/535.0",Segment B,"Gangtok, Punjab",69.74.133.92,Log Data,Alert Data,Server
2020-01-03 16:06:19,88.52.199.166,22.190.173.131,57356,60014,ICMP,99,Control,DNS,Perspiciatis accusamus ducimus expedita ducimus fugiat laborum. Doloribus sit facere quibusdam.,IoC Detected,83.27,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Anya Desai,Opera/8.89.(Windows 98; el-GR) Presto/2.9.163 Version/10.00,Segment B,"Cuttack, Chhattisgarh",23.175.223.128,Log Data,Alert Data,Server
2021-03-09 13:32:08,171.172.167.15,122.77.16.133,24386,2256,UDP,166,Control,HTTP,"Facilis veniam magnam ad doloremque ex ipsum. Blanditiis eaque dolorem minus quibusdam libero.
Ipsum omnis debitis perferendis voluptatum ipsam.",IoC Detected,29.61,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Dhruv Kara,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),Segment B,"Uluberia, Mizoram",51.191.12.237,Log Data,Alert Data,Server
2022-09-05 04:28:27,69.166.219.189,30.216.135.86,52564,44569,TCP,449,Control,HTTP,Atque minima corporis aperiam voluptates earum. Distinctio possimus illum minima. Officia rerum nam eos sunt sequi facilis.,IoC Detected,73.94,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Rhea Mahal,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/28.0.894.0 Safari/535.0",Segment C,"Agra, Maharashtra",23.197.145.42,Log Data,Alert Data,Firewall
2022-08-04 20:46:02,220.202.199.252,71.129.34.244,5158,40325,UDP,1450,Control,FTP,"Dolorum modi consectetur cum ea vero. In velit suscipit quas earum.
Explicabo assumenda quibusdam iusto sequi dolorum saepe. At saepe quibusdam a autem possimus tenetur numquam.",IoC Detected,13.83,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Tushar Ranganathan,Opera/8.31.(X11; Linux i686; mhr-RU) Presto/2.9.166 Version/11.00,Segment B,"Suryapet, Himachal Pradesh",119.205.59.21,Log Data,Alert Data,Firewall
